split,row_i,n_points,n_classes_present,classes_present,only_bg,bg_points,fg_points
train,1850,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1851,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1852,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1853,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1854,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1855,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1856,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1857,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1858,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1859,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1860,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1861,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1862,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1863,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1864,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1865,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1866,8192,10,"0,1,3,4,6,8,9,11,12,13",0,6554,1638
train,1867,8192,10,"0,1,3,4,6,8,9,11,12,13",0,6554,1638
train,1868,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1869,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1870,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1871,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1872,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1873,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1874,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1875,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1876,8192,14,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1877,8192,14,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1878,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1879,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1880,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1881,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1882,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1883,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1884,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1885,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1886,8192,11,"0,1,4,6,7,8,9,10,11,13,14",0,6554,1638
train,1887,8192,11,"0,1,4,6,7,8,9,10,11,13,14",0,6554,1638
train,1888,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1889,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1890,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1891,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1892,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1893,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1894,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1895,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1896,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1897,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1898,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1899,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1900,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1901,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1902,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1903,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1904,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1905,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1906,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1907,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1908,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1909,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1910,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1911,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1912,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1913,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1914,8192,12,"0,1,2,3,5,6,8,9,10,11,12,13",0,6554,1638
train,1915,8192,12,"0,1,2,3,5,6,8,9,10,11,12,13",0,6554,1638
train,1916,8192,14,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1917,8192,14,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1918,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1919,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1920,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1921,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1922,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1923,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1924,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1925,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1926,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1927,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1928,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1929,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1930,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1931,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1932,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1933,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1934,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1935,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1936,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1937,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1938,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1939,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1940,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1941,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1942,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1943,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1944,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1945,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1946,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1947,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1948,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1949,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1950,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1951,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1952,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1953,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1954,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1955,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1956,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1957,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1958,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1959,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1960,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1961,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1962,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1963,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1964,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1965,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1966,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1967,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1968,8192,11,"0,1,2,4,5,6,8,9,10,11,13",0,6554,1638
train,1969,8192,11,"0,1,2,4,5,6,8,9,10,11,13",0,6554,1638
train,1970,8192,13,"0,1,2,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,1971,8192,13,"0,1,2,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,1972,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1973,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1974,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1975,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1976,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1977,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1978,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,14",0,6554,1638
train,1979,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,14",0,6554,1638
train,1980,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1981,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1982,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1983,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1984,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1985,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1986,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1987,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1988,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1989,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1990,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1991,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1992,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1993,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1994,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1995,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1996,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1997,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1998,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1999,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2000,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2001,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2002,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2003,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2004,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2005,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2006,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2007,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2008,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2009,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2010,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2011,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2012,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2013,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2014,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2015,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2016,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2017,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2018,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2019,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2020,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2021,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2022,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2023,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2024,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2025,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2026,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2027,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2028,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2029,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2030,8192,12,"0,1,2,3,4,5,6,8,9,10,11,13",0,6554,1638
train,2031,8192,12,"0,1,2,3,4,5,6,8,9,10,11,13",0,6554,1638
train,2032,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2033,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2034,8192,13,"0,1,2,3,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2035,8192,13,"0,1,2,3,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2036,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2037,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2038,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2039,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2040,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2041,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2042,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2043,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2044,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2045,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2046,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2047,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2048,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2049,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2050,8192,1,0,1,8192,0
train,2051,8192,1,0,1,8192,0
train,2052,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2053,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2054,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2055,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2056,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,2057,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,2058,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2059,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2060,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2061,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2062,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2063,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2064,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2065,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2066,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2067,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2068,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2069,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2070,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2071,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2072,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2073,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2074,8192,1,0,1,8192,0
train,2075,8192,1,0,1,8192,0
train,2076,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2077,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2078,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2079,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2080,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2081,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2082,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2083,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2084,8192,1,0,1,8192,0
train,2085,8192,1,0,1,8192,0
train,2086,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2087,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2088,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2089,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2090,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2091,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,2092,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2093,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2094,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2095,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2096,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2097,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2098,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2099,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2100,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2101,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2102,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2103,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2104,8192,14,"0,1,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2105,8192,14,"0,1,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2106,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2107,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2108,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2109,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2110,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2111,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2112,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2113,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2114,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2115,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2116,8192,1,0,1,8192,0
train,2117,8192,1,0,1,8192,0
train,2118,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2119,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2120,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2121,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2122,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2123,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2124,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2125,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2126,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2127,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2128,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2129,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2130,8192,13,"0,1,2,3,4,5,6,7,8,9,11,12,13",0,6554,1638
train,2131,8192,13,"0,1,2,3,4,5,6,7,8,9,11,12,13",0,6554,1638
train,2132,8192,13,"0,1,2,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,2133,8192,13,"0,1,2,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,2134,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2135,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2136,8192,13,"0,1,2,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2137,8192,13,"0,1,2,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2138,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2139,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2140,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2141,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2142,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2143,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2144,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2145,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2146,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2147,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2148,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
